search-results__item-image href,search-results__item-image src,group,h2,Country
https://www.tasteatlas.com/ndole,https://cdn.tasteatlas.com//Images/Dishes/d2e933666d2d4693802e106276713bab.jpg?mw=660,Stew,Ndol̩,Canada
https://www.tasteatlas.com/poulet-dg,https://cdn.tasteatlas.com//images/dishes/0afc5bcac862482ebdbb45d67eda981d.jpg?mw=660,Chicken Dish,Poulet DG,Canada
https://www.tasteatlas.com/achu-soup,https://cdn.tasteatlas.com//images/dishes/50ea438b25cc416d8c0d977bc144fdbf.jpg?mw=660,Vegetable Soup,Achu Soup,Canada
https://www.tasteatlas.com/kondre,https://cdn.tasteatlas.com//images/dishes/c919519309014c9ca9b865961e8204b0.jpg?mw=660,Stew,Kondre,Canada
https://www.tasteatlas.com/ekwang,https://cdn.tasteatlas.com//images/dishes/5a336c3f3c204853a1f6ee4354cdc3c9.jpg?mw=660,Stew,Ekwang,Canada
https://www.tasteatlas.com/sangah,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,Vegetable Dish,Sangah,Canada
https://www.tasteatlas.com/corn-chaff,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,Stew,Corn Chaff,Canada
https://www.tasteatlas.com/mbongo-tchobi,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,Stew,Mbongo tchobi,Canada
https://www.tasteatlas.com/kpwem,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,Vegetable Dish,Kpwem,Canada
https://www.tasteatlas.com/kwacoco,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,Vegetable Dish,Kwacoco,Canada
https://www.tasteatlas.com/koki-beans,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,Street Food,Koki Beans,Canada
https://www.tasteatlas.com/pepe-soup,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,Soup,P̬p̬ Soup,Canada
https://www.tasteatlas.com/eru,https://cdn.tasteatlas.com//images/dishes/1ca4880a87f946eabee1777b31df5581.jpg?mw=660,Soup,Eru,Canada
https://www.tasteatlas.com/nnam-owondo,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,Side Dish,Nnam owondo,Canada
https://www.tasteatlas.com/mbanga-soup,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,Soup,Mbanga Soup,Canada
https://www.tasteatlas.com/njamma-jamma,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,Vegetable Dish,Njamma jamma,Canada
https://www.tasteatlas.com/kwepme,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,Soup,Kwepme,Canada
